id,host_name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,region_parent_name
21290247,May,53.3228,-6.23759,Private room,2,1,1,$30.00,4,20,Dublin City Council
16331610,Barbara,53.32774,-6.24672,Shared room,1,1,2,$45.00,0,,Dublin City Council
31529970,Pierre-Louis,53.32827,-6.25485,Entire home/apt,2,1,1,$120.00,1,100,Dublin City Council
5507791,Hazel,52.07735,-9.53115,Private room,2,1,1,$90.00,12,95,Kerry County Council
27426734,Regan,53.32287,-6.23082,Entire home/apt,6,2,3,$120.00,62,94,Dublin City Council
17935320,Maeve & Mary,52.0602,-9.51043,Entire home/apt,4,2,2,$51.00,278,95,Kerry County Council
23335311,Brenda,53.33215,-6.24125,Entire home/apt,2,1,1,$250.00,0,,Dublin City Council
23784822,Michele,53.32954,-6.23063,Private room,2,1,1,$75.00,90,98,Dublin City Council
20061656,Marina,53.32961,-6.2388,Private room,2,1,1,$60.00,1,100,Dublin City Council
19886092,Roma,53.3181,-6.23735,Entire home/apt,5,2,3,$90.00,95,97,Dublin City Council
34254550,Moira,52.92999,-9.3369,Entire home/apt,6,3,4,$500.00,0,,Clare County Council
5479632,Ronnie,52.92265,-9.348,Hotel room,2,1,1,$63.00,308,97,Clare County Council
12172340,J.J.,52.98757,-9.18991,Entire home/apt,8,4,6,$80.00,12,95,Clare County Council
29051062,Bobby,52.93318,-9.34532,Entire home/apt,4,2,2,$200.00,44,100,Clare County Council
43092120,TravelNest,52.93164,-9.33936,Entire home/apt,4,2,3,$199.00,0,,Clare County Council
26650498,Fiona,52.99322,-9.3988,Entire home/apt,6,3,4,$175.00,30,97,Clare County Council
36971010,Shane,52.05781,-9.50873,Entire home/apt,5,3,3,$98.00,29,99,Kerry County Council
34225212,Michael,52.93789,-9.39637,Entire home/apt,6,3,5,$55.00,67,86,Clare County Council
45084709,Niall And Gavin,52.95434,-9.4089,Entire home/apt,8,4,7,$150.00,0,,Clare County Council
45503350,Clahane Collection,52.96358,-9.40641,Entire home/apt,6,3,5,$299.00,0,,Clare County Council
33819360,Steven,52.93951,-9.39048,Entire home/apt,7,3,3,$159.00,14,93,Clare County Council
19800138,Máire,53.32651,-6.25322,Entire home/apt,9,5,5,$155.00,9,91,Dublin City Council
40559564,Gina,52.05883,-9.51583,Entire home/apt,4,2,2,$199.00,4,100,Kerry County Council
30692686,Edel,53.02853,-9.28673,Private room,2,1,1,$60.00,5,100,Clare County Council
22996723,Fiona,52.94005,-9.29704,Private room,2,1,1,$55.00,87,99,Clare County Council
26674633,Pam,52.05797,-9.49725,Entire home/apt,8,4,4,$280.00,36,100,Kerry County Council
7539744,Eileen,51.99515,-9.33431,Private room,2,1,1,$55.00,56,100,Kerry County Council
20601155,Michele,52.92861,-9.34063,Entire home/apt,6,3,4,$65.00,59,93,Clare County Council
13247451,Paul,53.11475,-9.14845,Hotel room,2,5,5,$93.00,20,96,Clare County Council
4431096,Marta & Kevin,53.32102,-6.26373,Private room,1,1,1,$45.00,245,98,Dublin City Council
7251543,William,52.0492,-9.51083,Private room,2,1,1,$70.00,225,98,Kerry County Council
14601141,Marie,52.93776,-9.29208,Private room,6,3,0,$163.00,4,100,Clare County Council
16334230,Mirka & Kasia,52.05415,-9.50589,Private room,2,1,1,$60.00,208,97,Kerry County Council
34990036,Patrick,52.07706,-9.53142,Private room,2,1,1,$65.00,13,86,Kerry County Council
15779845,Patricia,53.32894,-6.28129,Private room,1,1,0,$50.00,61,98,Dublin City Council
44458057,Greta,52.0556,-9.50281,Private room,2,1,2,$79.00,1,100,Kerry County Council
31136245,Julie,52.0765,-9.5307,Private room,2,1,2,$41.00,18,97,Kerry County Council
2488329,John And Norrie,52.05545,-9.50703,Private room,2,1,2,$79.00,68,94,Kerry County Council
15695932,Tom,53.31668,-6.26641,Entire home/apt,2,1,1,$76.00,178,96,Dublin City Council
17879326,Doreen,52.06336,-9.5211,Entire home/apt,4,2,2,$100.00,42,96,Kerry County Council
43458055,Roseanne,53.32242,-6.29642,Private room,1,1,1,$35.00,9,100,Dublin City Council
18777962,Orla,52.93417,-9.33698,Entire home/apt,7,3,3,$180.00,44,96,Clare County Council
36839401,Anne,52.71694,-8.84826,Private room,2,1,1,$60.00,0,,Clare County Council
5893008,Grainne,52.71659,-8.8556,Private room,2,1,1,$50.00,28,99,Clare County Council
26882416,Catherine & Sean,52.71369,-8.868,Private room,2,1,2,$80.00,4,100,Clare County Council
414684,Lucille,52.05223,-9.50427,Entire home/apt,6,2,5,$120.00,360,98,Kerry County Council
44470951,Martha,52.74256,-8.77353,Private room,5,2,3,$70.00,0,,Clare County Council
17990783,Frances,52.73744,-8.90906,Private room,2,1,1,$44.00,80,97,Clare County Council
4426520,Orla,53.33364,-6.30004,Entire home/apt,4,2,2,$180.00,9,96,Dublin City Council
42465523,Sharon,53.32542,-6.31042,Entire home/apt,2,1,1,$150.00,0,,Dublin City Council
8953943,Marie,52.05994,-9.51013,Entire home/apt,6,2,3,$101.00,272,98,Kerry County Council
23482931,Louise,53.31852,-6.28904,Entire home/apt,6,4,4,$225.00,7,100,Dublin City Council
21813175,Joris,53.3194,-6.27945,Private room,2,1,1,$45.00,1,100,Dublin City Council
30756262,Caroline,52.70007,-8.81234,Entire home/apt,6,3,5,$125.00,56,99,Clare County Council
21411062,Rita,52.74189,-8.78475,Private room,2,1,2,$35.00,64,100,Clare County Council
21017897,Tim,52.04832,-9.51023,Entire home/apt,2,1,1,$109.00,28,99,Kerry County Council
26770197,Donal,52.04616,-9.46548,Entire home/apt,5,3,3,$104.00,142,99,Kerry County Council
9775435,John,52.83439,-8.97708,Private room,1,1,1,$23.00,93,97,Clare County Council
44233026,Magdalena,52.86793,-8.99766,Entire home/apt,6,3,4,$95.00,9,100,Clare County Council
34848988,Dec,52.86147,-8.9434,Private room,2,1,1,$40.00,4,90,Clare County Council
25724984,Rachel & Martin,53.31549,-6.30063,Private room,2,1,1,$35.00,8,95,Dublin City Council
23020049,Carolyn,53.32625,-6.26619,Entire home/apt,5,3,3,$500.00,1,,Dublin City Council
14382287,Martina,52.05363,-9.45507,Private room,2,1,1,$71.00,17,94,Kerry County Council
18053491,Martina,52.05554,-9.45329,Private room,4,1,3,$124.00,13,95,Kerry County Council
44043407,Danielle,52.05491,-9.45895,Entire home/apt,4,2,2,$110.00,9,100,Kerry County Council
19429368,Roberta,53.32442,-6.26706,Entire home/apt,2,1,1,$85.00,0,,Dublin City Council
19271019,Miguel,53.32895,-6.26767,Private room,2,1,1,$50.00,0,,Dublin City Council
24039203,Ronan,52.86077,-8.96486,Private room,2,1,1,$50.00,45,99,Clare County Council
13662349,Christina,52.06929,-9.51785,Entire home/apt,6,3,3,$160.00,222,98,Kerry County Council
33537394,Paul,52.85735,-9.01074,Private room,2,1,1,$43.00,44,100,Clare County Council
13846989,Darren,53.3299,-6.28587,Entire home/apt,2,1,1,$82.00,60,94,Dublin City Council
43778935,Carmel,52.06953,-9.58073,Private room,2,1,2,$60.00,1,100,Kerry County Council
15770588,Ciara,53.3175,-6.28452,Private room,1,1,1,$75.00,13,100,Dublin City Council
29735452,Ann,53.37083,-6.20859,Private room,1,1,1,$51.00,1,100,Dublin City Council
24420084,Kathleen,55.24009,-7.14551,Entire home/apt,6,3,3,$96.00,11,100,Donegal County Council
23404138,Shane,55.20226,-7.00683,Private room,3,1,2,$46.00,0,,Donegal County Council
26099334,Mary,55.35282,-7.3422,Entire home/apt,3,1,2,$49.00,65,94,Donegal County Council
27991366,Roy,53.36832,-6.25055,Private room,4,1,4,$30.00,11,96,Dublin City Council
28219409,Michael,52.29822,-9.8303,Private room,3,1,2,$60.00,18,98,Kerry County Council
736794,Roy,53.37207,-6.25229,Private room,4,1,4,$30.00,82,89,Dublin City Council
38888403,Noreen,53.36445,-6.17635,Private room,2,1,1,$49.00,64,97,Dublin City Council
15119965,Sarah,53.37976,-6.19475,Private room,1,1,1,$50.00,38,100,Dublin City Council
38818389,Eddie,55.24681,-7.41966,Entire home/apt,3,1,2,$59.00,44,100,Donegal County Council
33846105,Kathleen,52.25145,-9.73396,Private room,2,1,1,$40.00,17,88,Kerry County Council
24150223,Maeve,55.17796,-7.12455,Private room,2,1,1,$50.00,21,94,Donegal County Council
14281450,Fidelma And Mark,52.2575,-9.7118,Private room,3,1,2,$96.00,9,100,Kerry County Council
27106394,Rose,52.27235,-9.69899,Entire home/apt,9,4,9,$100.00,41,93,Kerry County Council
27715783,Dolores,55.26549,-7.48736,Entire home/apt,5,2,3,$120.00,0,,Donegal County Council
18531822,Aoife,53.36596,-6.23802,Entire home/apt,4,3,4,$150.00,8,91,Dublin City Council
19504300,Ailbhe,53.36418,-6.23757,Entire home/apt,6,4,3,$200.00,4,100,Dublin City Council
18430136,Anne,52.24038,-9.82387,Entire home/apt,2,1,0,$88.00,142,98,Kerry County Council
26472192,Elisa,53.36759,-6.17491,Private room,2,1,1,$50.00,0,,Dublin City Council
14339083,Maura,53.35991,-6.19095,Entire home/apt,2,1,1,$93.00,115,99,Dublin City Council
25051212,Mary K,55.2516,-7.26665,Entire home/apt,6,3,3,$90.00,42,99,Donegal County Council
32686741,Carie,54.98878,-8.25321,Private room,2,1,1,$48.00,24,99,Donegal County Council
26364671,Brian,54.98396,-8.43176,Entire home/apt,7,3,4,$50.00,2,100,Donegal County Council
3100055,Joe,52.22456,-10.36882,Entire home/apt,10,4,6,$143.00,9,93,Kerry County Council
20878060,Caoimhe,55.09724,-8.11979,Entire home/apt,4,2,3,$55.00,164,99,Donegal County Council
27959167,Dearan,53.36044,-6.20648,Private room,2,1,1,$90.00,39,100,Dublin City Council
44002235,Colleen,52.14414,-9.71823,Entire home/apt,6,3,4,$140.00,9,100,Kerry County Council
22980882,Damien,53.38311,-6.23364,Private room,2,1,1,$60.00,3,87,Dublin City Council
23354047,Titouan,53.36694,-6.24883,Private room,1,1,1,$25.00,2,90,Dublin City Council
20366599,Sibh,53.36244,-6.20719,Private room,2,1,1,$72.00,57,93,Dublin City Council
188413,Rachel,52.19158,-9.94512,Private room,3,1,2,$40.00,223,97,Kerry County Council
18292384,Pádraig & Michelle,52.1371,-10.46141,Entire home/apt,7,4,5,$159.00,98,98,Kerry County Council
19521918,Meadhbh,53.36171,-6.21108,Entire home/apt,8,4,5,$250.00,8,91,Dublin City Council
29879098,Janet & John,55.12862,-8.09459,Entire home/apt,4,2,3,$65.00,90,98,Donegal County Council
33492388,Anne,52.17623,-10.43139,Entire home/apt,9,4,7,$150.00,3,93,Kerry County Council
14543819,Ann,52.18411,-10.43904,Entire home/apt,8,4,5,$150.00,9,100,Kerry County Council
18974583,Clare,55.11062,-8.29241,Entire home/apt,9,4,6,$150.00,17,99,Donegal County Council
18574317,Breda,55.02755,-8.39151,Entire home/apt,4,2,2,$80.00,15,99,Donegal County Council
20278401,Conor,53.36945,-6.25258,Private room,2,1,1,$32.00,1,,Dublin City Council
20768070,Ros,52.1354,-10.25847,Entire home/apt,4,2,8,$200.00,131,99,Kerry County Council
7162560,Levente,53.36548,-6.24136,Private room,1,1,1,$45.00,175,97,Dublin City Council
44013922,Dingle Manor,52.13066,-10.24526,Entire home/apt,6,3,4,$100.00,10,96,Kerry County Council
36670875,Mary Ellen,52.14286,-10.26371,Entire home/apt,2,,1,$80.00,10,92,Kerry County Council
31486455,Yufeng,53.38882,-6.22746,Private room,1,1,1,$21.00,5,100,Dublin City Council
11298173,Tom,53.38401,-6.24696,Entire home/apt,6,2,6,$76.00,5,50,Dublin City Council
24955231,Emre,53.38301,-6.21129,Private room,1,1,1,$30.00,5,96,Dublin City Council
45250807,Lauren,55.03195,-8.338,Entire home/apt,8,2,3,$110.00,0,,Donegal County Council
12893461,Con,52.15194,-10.28349,Private room,3,1,2,$69.00,370,98,Kerry County Council
35092116,James,55.13925,-8.11238,Entire home/apt,5,3,3,$70.00,26,96,Donegal County Council
41472752,Peter,53.38892,-6.23457,Entire home/apt,8,4,8,$250.00,0,,Dublin City Council
13430198,Micheal,52.14191,-10.26996,Private room,2,1,1,$80.00,236,95,Kerry County Council
16755488,Meg And Mike,52.12312,-10.32606,Entire home/apt,3,1,2,$142.00,165,100,Kerry County Council
42327310,Peter,53.38738,-6.23488,Entire home/apt,6,3,4,$250.00,0,,Dublin City Council
20899041,Yvonne,53.40355,-6.15247,Private room,1,1,1,$40.00,6,90,Dublin City Council
23622516,Colin,53.40437,-6.16203,Private room,4,2,3,$150.00,4,70,Dublin City Council
30951382,Abby,53.37658,-6.16347,Entire home/apt,2,1,2,$45.00,0,,Dublin City Council
31072579,Raj,53.39462,-6.17812,Entire home/apt,2,,1,$106.00,136,98,Dublin City Council
42403449,Kathleen,55.0794,-8.14296,Entire home/apt,5,2,3,$70.00,31,99,Donegal County Council
2738908,Catherine,54.74824,-8.38434,Entire home/apt,5,2,3,$83.00,28,96,Donegal County Council
26037596,Philomena,52.1272,-10.3947,Entire home/apt,6,3,4,$120.00,60,100,Kerry County Council
20115843,Martin,53.38609,-6.18654,Private room,1,1,1,$25.00,1,100,Dublin City Council
15358854,Sean,53.38508,-6.16389,Entire home/apt,5,3,3,$150.00,0,,Dublin City Council
27450265,Phil,52.11373,-10.39764,Entire home/apt,8,4,5,$90.00,20,97,Kerry County Council
266654,Joanne,53.3915,-6.29314,Private room,1,1,1,$30.00,62,97,Dublin City Council
4271949,Maria,51.89635,-8.49087,Private room,2,1,1,$55.00,351,99,Cork City Council
40895643,Rita,54.79999,-8.28721,Entire home/apt,4,3,3,$70.00,1,100,Donegal County Council
29460079,Meg And Mike,52.12284,-10.32586,Entire home/apt,5,2,3,$157.00,48,100,Kerry County Council
30065794,Nuala,54.91088,-8.44437,Entire home/apt,7,3,4,$89.00,34,99,Donegal County Council
26251702,Stefán,52.21004,-10.32787,Private room,3,1,2,$65.00,0,,Kerry County Council
17174164,Betty,52.25802,-10.18219,Entire home/apt,6,4,4,$120.00,24,99,Kerry County Council
22988592,Eileen,54.85764,-8.32517,Entire home/apt,4,2,2,$77.00,153,98,Donegal County Council
23925867,Aggie,54.81405,-8.44097,Private room,3,1,2,$67.00,3,100,Donegal County Council
27844114,Martin,51.90064,-8.47965,Entire home/apt,4,1,2,$78.00,63,93,Cork City Council
38871793,Alexandra,51.89115,-8.46795,Entire home/apt,4,1,1,$89.00,20,91,Cork City Council
10824865,Lauren,52.14558,-10.26984,Entire home/apt,8,4,5,$171.00,43,99,Kerry County Council
36484982,Elliot,54.85768,-8.34986,Entire home/apt,4,2,2,$71.00,43,98,Donegal County Council
47312315,Jonathan,54.92879,-8.44014,Entire home/apt,8,3,6,$60.00,1,100,Donegal County Council
35083285,Eibhlin,54.93219,-8.44173,Entire home/apt,9,3,6,$129.00,20,98,Donegal County Council
26276796,Nora,54.76087,-8.41316,Private room,3,1,2,$36.00,2,50,Donegal County Council
17186236,Marie,51.89773,-8.46621,Entire home/apt,2,1,1,$130.00,248,98,Cork City Council
13968025,Colleen,52.15584,-10.28691,Private room,2,1,1,$67.00,1,100,Kerry County Council
44607104,Ciara,52.14508,-10.28016,Private room,3,,2,$79.00,0,,Kerry County Council
3447806,Mary,51.89528,-8.49111,Private room,2,1,1,$70.00,146,98,Cork City Council
40607039,ScholarLee,51.89098,-8.49292,Private room,1,1,1,$74.00,0,,Cork City Council
9149279,Rita,54.86664,-8.36968,Entire home/apt,5,3,3,$85.00,92,98,Donegal County Council
45220696,Ciara,52.14391,-10.2806,Private room,3,1,2,$79.00,0,,Kerry County Council
36966271,Aine,52.11333,-9.76265,Private room,4,1,3,$40.00,8,70,Kerry County Council
13918803,Maurice,52.10625,-9.80088,Private room,5,1,4,$160.00,89,98,Kerry County Council
44357280,John,52.05689,-9.9388,Entire home/apt,4,1,2,$100.00,4,100,Kerry County Council
20069281,Vicky,54.97987,-7.93467,Entire home/apt,5,3,4,$55.00,39,98,Donegal County Council
23137491,Elaine,51.89537,-8.46881,Entire home/apt,4,2,2,$90.00,103,90,Cork City Council
4422221,Clare,51.77242,-10.14142,Private room,2,1,1,$75.00,129,99,Kerry County Council
16366964,Jacqueline,51.73996,-9.7848,Entire home/apt,6,3,4,$73.00,41,96,Kerry County Council
31020988,Jack,52.03227,-10.07865,Hotel room,2,1,2,$70.00,1,100,Kerry County Council
21875766,Susan,51.8655,-8.46978,Entire home/apt,6,4,4,$129.00,0,,Cork City Council
24911209,Grace,54.97286,-7.72396,Private room,2,1,2,$28.00,14,99,Donegal County Council
35423105,Ashleigh,54.94478,-7.75289,Entire home/apt,4,2,2,$100.00,8,100,Donegal County Council
44092716,BayView Luxury Accommodation,55.19616,-7.83598,Entire home/apt,8,4,5,$391.00,0,,Donegal County Council
44057789,Michael,52.10186,-9.78722,Entire home/apt,6,3,4,$135.00,0,,Kerry County Council
44208101,Paul,52.06709,-9.64143,Private room,2,1,1,$60.00,10,98,Kerry County Council
4964522,Shaun,55.23091,-7.67235,Entire home/apt,4,2,2,$88.00,229,94,Donegal County Council
41602854,Bert,55.10643,-7.52902,Entire home/apt,8,4,5,$150.00,0,,Donegal County Council
20161259,Sinéad,51.89179,-8.48129,Entire home/apt,6,3,3,$100.00,73,95,Cork City Council
25423452,Julie,52.04522,-9.63292,Entire home/apt,4,2,3,$140.00,6,97,Kerry County Council
7554611,Fiona,51.83186,-9.52041,Private room,2,1,1,$60.00,51,96,Kerry County Council
33285574,Eileen Ann,51.87189,-10.08623,Entire home/apt,5,2,3,$48.00,31,94,Kerry County Council
13791530,Carolina,51.90031,-8.471,Private room,1,1,1,$35.00,26,94,Cork City Council
34133394,Maeve,51.88747,-8.46389,Entire home/apt,6,3,4,$148.00,7,97,Cork City Council
17069991,Kate,55.21037,-7.68539,Entire home/apt,6,3,5,$95.00,39,99,Donegal County Council
19138896,Rory,55.21876,-7.81727,Entire home/apt,5,2,3,$80.00,27,93,Donegal County Council
18232827,Angeline,54.80939,-7.76456,Private room,2,1,1,$40.00,13,100,Donegal County Council
24293354,Anne,51.94759,-10.22145,Entire home/apt,6,4,4,$100.00,13,100,Kerry County Council
12976386,Brian,53.85559,-6.77862,Entire home/apt,6,2,6,$146.00,46,95,Meath County Council
8247410,Edita From Country Cottage B&B,53.7369,-7.03438,Private room,2,1,1,$85.00,1,100,Meath County Council
6346309,Nora,53.27206,-9.07572,Entire home/apt,2,1,1,$92.00,393,98,Galway City Council
24804326,Cora,51.91669,-9.63856,Private room,3,2,2,$50.00,145,90,Kerry County Council
19150982,Caithriona,53.26293,-9.10411,Private room,1,1,1,$55.00,101,99,Galway City Council
23840019,Mary & Seamus,53.27165,-9.10873,Private room,2,1,1,$45.00,41,100,Galway City Council
44161873,Phillip,51.8592,-9.5996,Private room,3,1,2,$80.00,2,100,Kerry County Council
25841734,Angela,53.26192,-9.07396,Entire home/apt,4,3,3,$150.00,5,84,Galway City Council
3314702,Anne & John,53.26268,-9.07968,Private room,2,1,1,$80.00,158,97,Galway City Council
24880673,John,53.25987,-9.0748,Entire home/apt,5,2,4,$120.00,44,96,Galway City Council
6835763,Roisin,53.28022,-6.14176,Entire home/apt,8,4,5,$200.00,2,100,Dun Laoghaire-rathdown County Council
33059175,Gerry,51.87873,-9.62127,Entire home/apt,8,4,0,$142.00,1,100,Kerry County Council
45857851,Trident Holiday Homes,51.88304,-9.59484,Entire home/apt,6,3,5,$371.00,0,,Kerry County Council
33029406,Pádraic,53.27092,-9.08814,Entire home/apt,6,3,4,$230.00,27,99,Galway City Council
18577790,Hanny,51.86494,-9.70004,Entire home/apt,6,2,5,$82.00,52,97,Kerry County Council
25574495,Mary,53.27173,-9.1167,Entire home/apt,6,3,4,$100.00,12,92,Galway City Council
200979,Paul,53.27441,-6.10916,Entire home/apt,4,2,3,$160.00,104,97,Dun Laoghaire-rathdown County Council
33060144,Gerry,51.87858,-9.62217,Entire home/apt,6,3,0,$125.00,0,,Kerry County Council
35474141,Lauren,52.11952,-9.89818,Entire home/apt,8,4,5,$83.00,7,97,Kerry County Council
21835455,Breda,51.91182,-9.58576,Entire home/apt,10,5,7,$200.00,15,99,Kerry County Council
33284594,Lorcan,53.27669,-6.10662,Entire home/apt,4,2,2,$210.00,17,99,Dun Laoghaire-rathdown County Council
16972758,Dawn,53.28745,-6.12703,Private room,2,1,1,$51.00,36,98,Dun Laoghaire-rathdown County Council
42464605,Claire,53.27793,-6.13324,Entire home/apt,7,3,4,$180.00,0,,Dun Laoghaire-rathdown County Council
22228450,Biddy,53.26787,-9.11418,Private room,2,1,1,$39.00,91,93,Galway City Council
23854018,Mary & Seamus,53.27165,-9.10873,Private room,4,2,3,$85.00,48,99,Galway City Council
44126558,Orlagh,53.26746,-9.11995,Entire home/apt,2,1,0,$65.00,11,98,Galway City Council
41843414,"Cottages,Com",51.77013,-10.0986,Entire home/apt,5,2,2,$64.00,0,,Kerry County Council
382831,Laura,53.27053,-9.0512,Entire home/apt,15,4,8,$434.00,132,94,Galway City Council
8806790,Christine,53.2849,-6.15429,Entire home/apt,3,2,2,$120.00,49,98,Dun Laoghaire-rathdown County Council
